,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,主唾液腺,,,,,甲狀腺,,白血病,,皮膚,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.03,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,1,11.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.12,,,,,1,11.12,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,12.06,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.06,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,1,10.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,1,10.49,,,,,,,,,,,,,,,,1,10.49,,,,,,,,,,,,,1,10.49,,,,,,,1,10.49,,,,,,,,,,,,
,,,,30~34,,,5,48.48,1,9.70,,,,,,,,,,1,9.70,1,9.70,,,,1,9.70,,,,,,,,,,,1,9.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,10,86.20,2,17.24,,,,,,,,,,3,25.86,,,,,,,,,,,,,,,,,,,,,,1,8.62,,,,,,,,,,,1,8.62,,,,,1,8.62,,,2,17.24,,,,,,,,
,,,,40~44,,,8,70.77,1,8.85,1,8.85,,,,,,,,1,8.85,,,,,,,,,,,,,,1,8.85,,,,,,,1,8.85,,,,,,,,,,,,,2,17.69,,,,,,,,,1,8.85,,,,,,
,,,,45~49,2,20.67,11,113.67,4,41.34,1,10.33,1,10.33,,,,,,1,10.33,,,1,,10.33,1,10.33,4,41.34,1,10.33,,,,,2,20.67,,,,,,,,,1,10.33,,,,,3,31.00,,,,,,,,,,,,,1,10.33,,,,,,
,,,,50~54,,,15,195.80,1,13.05,,,3,39.16,1,,,,13.05,2,26.11,,,,,,2,26.11,3,39.16,,,1,13.05,3,39.16,,,1,13.05,,,,,,,1,13.05,1,13.05,,,4,52.21,,,,,1,13.05,1,13.05,,,,,,,,,,,,
,,,,55~59,1,22.23,5,111.14,1,22.23,,,,,,,,,,,,1,22.23,,,,,,5,111.14,,,,,2,44.45,4,88.91,1,22.23,,,2,44.45,1,22.23,,,,,,,,,,,,,,,,,1,22.23,,,,,,,,,,
,,,,60~64,1,27.69,7,193.85,2,55.39,1,27.69,,,,,,,,1,27.69,1,27.69,,,,,,2,55.39,,,,,2,55.39,1,27.69,,,,,4,110.77,,,,,,,,,4,110.77,,,1,27.69,1,27.69,1,27.69,,,,,,,,,,,,
,,,,65~69,1,37.52,,,,,,,,,,,,,,,,,,2,,75.05,,,9,337.71,,,,,3,112.57,5,187.62,1,37.52,1,37.52,1,37.52,,,,,,,,,3,112.57,,,1,37.52,1,37.52,,,,,,,,,,,,,,
,,,,70~74,,,2,107.41,2,107.41,,,1,53.71,,,,,,,,,,,,,,,3,161.12,,,,,1,53.71,3,161.12,,,,,1,53.71,,,,,,,,,3,161.12,,,1,53.71,,,,,1,53.71,1,53.71,1,53.71,,,,,,
,,,,75~79,,,1,72.36,2,144.72,,,,,,,,,,,,,,1,,72.36,,,3,217.08,,,,,1,72.36,5,361.79,,,,,1,72.36,,,,,,,,,4,289.44,,,,,,,,,,,,,1,72.36,,,,,,
,,,,80~84,,,1,122.55,,,1,122.55,,,,,,,,,,1,122.55,1,,122.55,,,2,245.10,,,,,1,122.55,,,,,,,,,,,2,245.10,,,,,1,122.55,,,1,122.55,,,,,,,,,,,,,,,,
,,,,85+,,,,,2,362.98,,,1,181.49,,,,,,,,,,1,,181.49,,,,,,,,,1,181.49,2,362.98,1,181.49,,,1,181.49,,,,,,,1,181.49,2,362.98,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,主唾液腺,,,,,甲狀腺,,白血病,,何杰金氏淋巴瘤,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,1,17.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.13,,,,,,,,,,,,,,,,,,
,,,,15~19,,,1,11.84,,,,,1,11.84,,,,,,1,11.84,1,11.84,,,,1,11.84,,,,,,,,,,,1,11.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,1,10.88,,,,,,,,,,,,,,1,10.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,10.12,,,,,,,,,,,,,,,,,,,1,10.12,,,,,,,,,,,1,10.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,2,19.72,1,9.86,,,1,9.86,1,,,,9.86,6,59.16,,,,,,1,9.86,,,,,,,,,,,,,,,1,9.86,,,,,,,,,,,1,9.86,,,,,,,,,2,19.72,,,,,,,,
,,,,35~39,,,6,51.56,3,25.78,1,8.59,,,,,,,,2,17.19,,,,,,2,17.19,,,,,,,,,1,8.59,,,,,1,8.59,,,,,1,8.59,1,8.59,,,1,8.59,,,,,,,,,,,,,,,,,,
,,,,40~44,,,16,140.24,,,5,43.83,1,8.77,,,,,,2,17.53,,,1,,8.77,3,26.30,,,,,,,1,8.77,,,,,1,8.77,1,8.77,,,,,,,,,,,1,8.77,,,,,,,,,,,,,,,,,,
,,,,45~49,,,17,169.04,,,2,19.89,1,9.94,,,,,,2,19.89,,,,,,,,1,9.94,,,,,4,39.77,1,9.94,,,,,3,29.83,,,,,,,1,9.94,,,2,19.89,1,9.94,,,,,,,2,19.89,,,,,,,,
,,,,50~54,1,12.12,16,193.87,1,12.12,1,12.12,,,,,,,,2,24.23,,,,,,1,12.12,,,,,,,,,7,84.82,,,1,12.12,1,12.12,,,,,,,,,,,3,36.35,,,1,12.12,,,,,1,12.12,,,,,,,,
,,,,55~59,,,7,140.70,2,40.20,3,60.30,1,20.10,,,,,,1,20.10,1,20.10,,,,,,3,60.30,,,,,1,20.10,2,40.20,,,,,,,,,,,,,,,,,4,80.40,,,,,,,,,,,,,,,,,,
,,,,60~64,,,2,56.63,1,28.31,1,28.31,,,,,,,,1,28.31,,,,,,,,3,84.94,,,,,1,28.31,2,56.63,,,,,1,28.31,,,,,,,,,,,4,113.25,,,2,56.63,2,56.63,1,28.31,,,,,,,,,,
,,,,65~69,,,3,105.34,,,,,1,35.11,,,,,,,,,,,,,1,35.11,4,140.45,,,,,1,35.11,1,35.11,2,70.22,,,,,,,1,35.11,,,,,1,35.11,3,105.34,,,2,70.22,,,1,35.11,,,,,,,,,,
,,,,70~74,1,51.68,2,103.36,1,51.68,,,,,,,,,,,,1,51.68,,,,,,6,310.08,,,1,51.68,,,5,258.40,,,,,,,1,51.68,,,,,,,1,51.68,3,155.04,,,1,51.68,,,1,51.68,,,1,51.68,,,,,,
,,,,75~79,,,,,1,69.06,1,69.06,,,1,,,,69.06,1,69.06,,,,,,,,1,69.06,1,69.06,,,2,138.12,,,1,69.06,,,,,,,1,69.06,,,,,1,69.06,4,276.24,,,,,,,,,,,1,69.06,,,,,,
,,,,80~84,,,1,115.61,1,115.61,1,115.61,,,,,,,,,,,,,,,,,3,346.82,,,,,,,3,346.82,,,,,2,231.21,,,2,231.21,,,,,1,115.61,3,346.82,,,1,115.61,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,2,344.83,,,,,2,344.83,1,172.41,,,,,,,,,2,344.83,,,,,,,2,344.83,,,1,172.41,,,1,172.41,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮,,子宮頸,,子宮體,,小腸,,,,,不明原發部位,,主唾液腺,,甲狀腺,,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,1,,18.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,1,10.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.40,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,1,,11.29,,,,,1,11.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,9.97,,,,,,,1,,,,9.97,,,,,1,,9.97,,,,,,,,,1,9.97,,,,,,,,,,,,,,,,,,,,,1,9.97,,,,,,,,,,,,,,,,
,,,,30~34,,,1,9.65,,,1,9.65,,,,,,,,,,,,,,,1,9.65,1,9.65,1,9.65,,,,,,,,,1,9.65,,,,,,,1,9.65,,,,,,,1,9.65,,,,,,,,,,,,,,,,
,,,,35~39,,,7,60.44,,,3,25.90,1,8.63,,,,,,,,2,17.27,1,,8.63,1,8.63,,,,,,,,,2,17.27,,,,,,,,,,,1,8.63,,,,,,,1,8.63,,,,,,,,,,,,,,,,
,,,,40~44,,,7,59.81,1,8.54,5,42.72,,,,,,,,,,1,8.54,,,,,,1,8.54,,,3,25.63,1,8.54,1,8.54,1,8.54,,,,,,,,,1,8.54,,,,,1,8.54,,,,,,,,,,,,,,,,,,
,,,,45~49,,,13,125.39,,,,,1,9.65,,,,,,,,,,2,,19.29,,,2,19.29,2,19.29,,,4,38.58,5,48.23,1,9.65,,,,,,,,,2,19.29,,,1,9.65,2,19.29,,,1,9.65,,,,,,,,,,,,,,
,,,,50~54,,,14,161.72,,,6,69.31,2,23.10,,,,,,,,,,1,,11.55,,,,,1,11.55,2,23.10,4,46.21,6,69.31,,,1,11.55,,,,,1,11.55,4,46.21,,,2,23.10,1,11.55,,,,,,,,,,,,,,,,,,
,,,,55~59,,,12,206.58,,,3,51.64,2,34.43,,,,,,,,,,1,,17.21,,,1,17.21,,,4,68.86,1,17.21,4,68.86,1,17.21,2,34.43,,,1,17.21,1,17.21,2,34.43,1,17.21,,,1,17.21,,,1,17.21,2,34.43,2,34.43,,,,,,,,,,
,,,,60~64,,,6,166.07,,,1,27.68,,,,,,,,,,1,27.68,1,,27.68,1,27.68,,,1,27.68,5,138.39,2,55.36,4,110.71,1,27.68,,,,,,,,,1,27.68,,,,,1,27.68,,,1,27.68,,,,,,,,,,,,,,
,,,,65~69,,,8,261.61,,,1,32.70,1,32.70,1,,,,32.70,,,,,,,,1,32.70,1,32.70,1,32.70,4,130.80,2,65.40,1,32.70,1,32.70,2,65.40,1,32.70,,,1,32.70,1,32.70,1,32.70,,,1,32.70,,,1,32.70,,,1,32.70,,,,,,,,,,
,,,,70~74,1,48.71,3,146.13,,,2,97.42,1,48.71,,,,,,,,1,48.71,1,,48.71,1,48.71,2,97.42,,,4,194.84,,,3,146.13,,,,,,,,,1,48.71,4,194.84,,,1,48.71,1,48.71,,,,,,,,,,,,,,,,,,
,,,,75~79,,,2,131.06,,,1,65.53,,,,,,,,,,,,,,,1,65.53,2,131.06,,,3,196.59,2,131.06,6,393.18,,,2,131.06,,,,,,,4,262.12,,,,,,,,,,,,,1,65.53,,,,,,,,,,
,,,,80~84,,,3,325.38,,,,,1,108.46,,,,,,1,108.46,,,,,,,,1,108.46,,,2,216.92,,,,,,,,,,,,,,,1,108.46,,,,,1,108.46,,,1,108.46,,,1,108.46,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,152.67,,,,,,,,,,,,1,152.67,,,,,1,152.67,1,152.67,,,,,,,1,152.67,,,2,305.34,1,152.67,,,,,,,1,152.67,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,,,,白血病,,皮膚,,何杰金氏淋巴瘤,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他內分泌腺,,其他神經系統,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.17,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10.67,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,11.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,2,,,,23.34,,,,,1,,11.67,,,,,,,,,,,,,,,1,11.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,9.73,,,,,,,,,,,,,,,,,,,1,9.73,,,1,9.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,9.69,1,9.69,,,,,2,,,,19.38,,,,,,,,1,9.69,,,,,,,1,9.69,3,29.07,,,,,1,9.69,,,,,1,9.69,,,1,9.69,1,9.69,,,,,1,9.69,,,,,,,,,,,,
,,,,35~39,,,8,69.05,2,17.26,2,17.26,,,,,,,,2,17.26,,,,,,1,8.63,,,,,,,,,,,2,17.26,1,8.63,,,,,,,,,,,,,,,,,,,,,1,8.63,1,8.63,,,,,,,,
,,,,40~44,3,25.41,6,50.82,1,8.47,1,8.47,,,,,,,,,,,,,,,,,1,8.47,1,8.47,,,,,1,8.47,3,25.41,,,1,8.47,1,8.47,1,8.47,,,,,,,1,8.47,1,8.47,,,,,1,8.47,1,8.47,,,,,,,,
,,,,45~49,1,9.19,25,229.82,2,18.39,,,1,9.19,3,,,,27.58,,,,,,,,1,9.19,,,,,1,9.19,,,,,2,18.39,,,3,27.58,,,,,,,,,3,27.58,,,,,,,,,2,18.39,,,,,,,,,,
,,,,50~54,1,11.13,21,233.83,2,22.27,2,22.27,,,,,,,,,,,,,,,2,22.27,6,66.81,,,,,,,,,4,44.54,1,11.13,3,33.40,1,11.13,,,,,,,1,11.13,,,,,,,,,1,11.13,,,,,,,,,,
,,,,55~59,,,14,215.88,1,15.42,1,15.42,,,1,,,,15.42,,,1,15.42,,,,2,30.84,3,46.26,,,,,,,5,77.10,4,61.68,1,15.42,1,15.42,1,15.42,,,,,1,15.42,5,77.10,,,,,,,,,2,30.84,,,1,15.42,,,,,,
,,,,60~64,,,7,188.48,,,,,1,26.93,,,,,,,,2,53.85,,,,1,26.93,2,53.85,,,1,26.93,,,1,26.93,4,107.70,1,26.93,,,,,,,,,1,26.93,5,134.63,,,,,2,53.85,,,,,,,,,,,,,,
,,,,65~69,1,30.43,6,182.59,,,,,1,30.43,,,,,,,,,,,,,2,60.86,3,91.30,,,,,,,,,4,121.73,1,30.43,,,1,30.43,,,,,,,2,60.86,1,30.43,,,3,91.30,,,,,,,,,,,,,,
,,,,70~74,,,3,137.36,,,1,45.79,1,45.79,,,,,,1,45.79,1,45.79,,,,,,4,183.15,,,,,,,2,91.58,2,91.58,2,91.58,1,45.79,,,,,,,,,1,45.79,,,1,45.79,1,45.79,,,2,91.58,,,1,45.79,,,,,,
,,,,75~79,,,1,64.27,,,,,1,64.27,1,,,,64.27,,,1,64.27,,,,1,64.27,3,192.80,,,,,,,1,64.27,,,1,64.27,2,128.53,1,64.27,,,,,,,3,192.80,,,1,64.27,2,128.53,,,,,,,2,128.53,,,,,,
,,,,80~84,1,100.50,,,2,201.01,,,,,,,,,,,,1,100.50,,,,1,100.50,,,,,,,,,1,100.50,2,201.01,1,100.50,4,402.01,,,,,,,,,6,603.02,,,,,,,,,2,201.01,,,,,,,,,,
,,,,85+,1,143.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,143.06,3,429.18,2,286.12,1,143.06,,,,,,,,,6,858.37,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮,,子宮頸,,子宮體,,小腸,,,,,不明原發部位,,主唾液腺,,甲狀腺,,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他內分泌腺,,其他分界不明的部位,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,1,19.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.54,,,,,1,13.54,,,,,,,,,1,13.54,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,1,11.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,2,23.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,9.83,,,,,,,,,,,,,,,,2,,19.66,,,,,,,1,9.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.83,,,,,,
,,,,30~34,1,9.37,2,18.75,,,3,28.12,,,,,,,,,,,,2,,18.75,,,1,9.37,,,,,,,,,,,,,2,18.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,12,105.89,,,,,,,,,,,,,,,,1,,8.82,1,8.82,,,,,,,,,,,,,,,1,8.82,1,8.82,,,,,2,17.65,,,,,,,,,2,17.65,,,,,,,,,,,,
,,,,40~44,,,13,109.63,,,1,8.43,3,25.30,,,,,,,,,,5,,42.17,2,16.87,,,1,8.43,2,16.87,,,,,,,,,,,3,25.30,1,8.43,,,,,,,1,8.43,,,,,,,,,,,1,8.43,,,3,25.30,,
,,,,45~49,,,16,143.05,,,4,35.76,2,17.88,,,,,,,,,,5,,44.70,,,1,8.94,3,26.82,,,,,,,,,,,2,17.88,5,44.70,1,8.94,,,1,8.94,,,2,17.88,,,,,5,44.70,,,,,,,3,26.82,,,,
,,,,50~54,,,10,106.63,,,7,74.64,2,21.33,,,,,,,,,,1,,10.66,1,10.66,1,10.66,3,31.99,1,10.66,1,10.66,,,,,,,1,10.66,4,42.65,,,,,6,63.98,1,10.66,1,10.66,,,,,2,21.33,,,,,,,,,,,,
,,,,55~59,1,14.08,11,154.89,,,1,14.08,4,56.32,,,,,,1,14.08,,,,,,1,14.08,,,,,3,42.24,,,,,,,,,1,14.08,5,70.40,1,14.08,1,14.08,1,14.08,2,28.16,,,,,,,2,28.16,,,1,14.08,,,,,,,,
,,,,60~64,,,4,100.23,,,1,25.06,2,50.11,,,,,,,,,,,,,,,,,,,2,50.11,,,,,,,,,,,2,50.11,,,1,25.06,,,,,2,50.11,,,,,2,50.11,,,,,,,,,2,50.11,,
,,,,65~69,1,29.04,4,116.18,1,29.04,1,29.04,1,29.04,,,,,,,,1,29.04,,,,1,29.04,1,29.04,,,7,203.31,,,,,1,29.04,,,2,58.09,6,174.27,,,,,3,87.13,,,3,87.13,,,,,4,116.18,,,1,29.04,,,,,,,2,58.09
