,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,68.07,,,,,1,,,,68.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,71.68,,,,,,,,,,,,,,,,,,,,,,,1,71.68,2,143.37,1,71.68,,,,,,,1,71.68,,,1,71.68,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,94.25,2,188.50,1,94.25,,,,,,,,,,,,,,,,,,,1,94.25,,,,,2,188.50,,,,,,,,,,,,,,,,,,,,,1,94.25,,,,,,,,,,,,,,
,,,,65~69,,,,,2,243.90,,,,,,,,,,3,,365.85,,,,,,1,,121.95,,,,,,,,,,,,,,,,,,,2,243.90,,,,,1,121.95,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,178.25,,,,,1,178.25,,,,,,,,,,,,,,,,,,,,,1,178.25,,,,,,,1,178.25,,,,,,,1,178.25,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,290.70,,,,,1,290.70,,,,,,,,,,,,,,,,,1,290.70,,,,,,,,,,,,
,,,,80~84,1,497.51,,,,,,,,,,,,,,,,,1,,497.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,甲狀腺,,,白血病,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,淋巴結,,眼及淚腺,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,1,,21.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,,22.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,18.90,1,18.90,,,,,,,,,,,,,,,1,,18.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,2,31.30,2,31.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.65,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,18.52,,,1,18.52,,,,,,,,,,,,,,,,,,,,,1,18.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,3,76.84,1,25.61,1,25.61,,,,,,,,3,,76.84,,,,1,25.61,,,,,,,,,,,,1,25.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,33.82,3,101.45,3,101.45,,,,,,,,,,,,,,,,,,,,,1,33.82,2,67.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,2,128.87,1,64.43,,,,,,,,,,,,,,,,1,64.43,,,,,,,,,,,,1,64.43,,,,,,,2,128.87,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,3,201.07,1,67.02,1,67.02,,,,,,,,1,,67.02,,,,,,2,,134.05,,,1,67.02,,,,,1,67.02,,,,,,,,,2,134.05,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,2,175.90,1,87.95,,,,,,,,,,,,,,,,,,,,,3,263.85,,,,,1,87.95,,,,,1,87.95,,,,,,,1,87.95,1,87.95,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,112.99,,,,,,,,,,,,,,,,,,1,,112.99,,,1,112.99,,,1,112.99,,,,,,,,,1,112.99,,,,,,,1,112.99,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,167.50,,,,,,,,,,,,,,,,,,3,,502.51,1,167.50,,,,,1,167.50,,,1,167.50,,,,,,,,,1,167.50,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,286.53,,,,,,,,,1,,286.53,1,286.53,1,286.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,448.43,,,,,,,1,448.43,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮,,子宮頸,,子宮體,,甲狀腺,,皮膚,,,,,何杰金氏淋巴瘤,,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,胃,,胰,,骨、關節及關節軟骨,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.31,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,,22.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,25.37,,,,,,,,,1,,25.37,,,,,,,,,,,,,,1,25.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,18.49,,,2,36.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,29.36,,,1,14.68,,,2,29.36,,,,,,,,,1,,14.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,16.55,3,49.64,1,16.55,1,16.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.55,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,46.60,,,2,46.60,,,,,,,,,,,,,,,,1,23.30,,,,,,2,46.60,2,46.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,90.63,,,,,1,30.21,,,,,,,,,,,,,,,,,,,,,1,30.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,2,117.79,2,117.79,,,,,,,,,,,,,,,,,,,1,58.89,2,117.79,1,58.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,127.63,,,,,1,63.82,,,,,,,,,,,1,,63.82,1,63.82,,,,1,63.82,1,63.82,1,63.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,3,245.30,,,2,163.53,,,,,,,,,,,,,,,,1,81.77,,,,3,245.30,2,163.53,,,1,81.77,,,1,81.77,2,163.53,1,81.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,105.49,,,,,,,,,,,,,,,,,,,,,,,,,1,105.49,,,2,210.97,,,,,1,105.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,155.52,,,,1,,155.52,2,311.04,1,,155.52,,,1,155.52,,,,,,,,,1,155.52,,,,,1,155.52,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,1,458.72,,,,,,,,1,458.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,1,699.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,主唾液腺,,,,,甲狀腺,,,白血病,,,皮膚,,何杰金氏淋巴瘤,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,,21.72,1,,21.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.72,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23.40,,,,,,,,,,,,,,,,,,,,,,,1,23.40,,,,,,,,,,,,,,,,
,,,,25~29,,,4,73.29,,,1,18.32,,,,,,,,2,,36.64,,,,,,1,,18.32,,,,,,,,,,,,,1,18.32,,,,,,,,,,,,,1,18.32,,,,,,,,,,,,,,,,
,,,,30~34,,,2,27.39,,,,,,,,,,,,1,,13.69,,,,,,,,,1,13.69,,,,,,,,,,,,,,,,,,,1,13.69,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,5,75.82,2,30.33,1,15.16,1,15.16,,,,,,1,,15.16,,,,,,,,,,,,,1,15.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,21.20,2,42.41,,,,,,,,,,2,,42.41,,,,,,1,,21.20,,,1,21.20,,,1,21.20,,,1,21.20,,,,,,,1,21.20,,,,,,,1,21.20,,,,,,,,,,,,,,,,
,,,,45~49,1,27.86,5,139.28,2,55.71,,,,,,,,,,1,,27.86,,,,,,,,,,,2,55.71,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27.86,1,27.86,,,,,,,,,,
,,,,50~54,,,4,202.22,1,50.56,,,,,1,,,,50.56,,,,,,,,,,,,,,4,202.22,,,2,101.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,61.05,,,,,,,,,,,,,,,,,,,,,,,,,1,61.05,,,,,,,,,,,1,61.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,75.76,2,151.52,,,,,,,,,,,,,,,,,,,,,,,2,151.52,,,,,1,75.76,1,75.76,1,75.76,,,,,1,75.76,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,1,,99.60,,,,1,99.60,,,,1,99.60,2,199.20,,,,,1,99.60,,,,,,,,,2,199.20,,,,,1,99.60,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,140.65,1,140.65,1,140.65,,,,,,,,,,,,,,,,,,,2,281.29,1,140.65,1,140.65,,,,,1,140.65,1,140.65,1,140.65,,,,,1,140.65,1,140.65,,,2,281.29,,,1,140.65,,,,,,,,,,
,,,,75~79,1,237.53,,,1,237.53,,,1,237.53,,,,,,,,,,,,,,,,,,,,,,,1,237.53,1,237.53,,,4,950.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,409.84,,,,,,,,,1,409.84,,,,,,,,,,,,,,,,,,
,,,,85+,,,1,689.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,,,,白血病,,,皮膚,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.06,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,18.65,,,,,1,,,,18.65,,,,,,,,,,,,,,,,1,18.65,,,,,,,,,,,,,,,,,,,,,,,,,1,18.65,,,,,,,,,,,,
,,,,30~34,,,1,12.99,1,12.99,1,12.99,,,,,,,,,,,,,,,,,,,,,,,1,12.99,,,,,,,,,,,,,,,,,,,,,1,12.99,,,,,,,,,,,,,,,,
,,,,35~39,,,10,138.50,3,41.55,,,,,,,,,,,,,,,,1,13.85,,,,,,,,1,13.85,1,13.85,,,1,13.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,19.43,2,38.87,,,1,19.43,,,,,,,,,1,,19.43,,,,,,,,1,19.43,,,,,,,1,19.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,5,126.23,2,50.49,1,25.25,,,1,,,,25.25,,,,,,,,,,,,,,,,2,50.49,,,,,1,25.25,,,,,,,,,1,25.25,1,25.25,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,5,210.70,,,,,,,,,,,,,,,,,,,,,,,1,42.14,,,1,42.14,,,,,,,,,1,42.14,,,,,,,,,,,1,42.14,,,,,,,,,,,,,,,,
,,,,55~59,,,3,185.19,1,61.73,1,61.73,,,,,,,,2,,123.46,,,,,,,,,,,1,61.73,3,185.19,1,61.73,,,1,61.73,,,,,1,61.73,,,2,123.46,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,71.07,,,,,,,,,,,,,,,,,,,,1,,71.07,,,1,71.07,,,,,,,1,71.07,,,,,,,,,3,213.22,,,1,71.07,1,71.07,2,142.15,,,,,,,,,,,,,,
,,,,65~69,,,2,187.62,1,93.81,,,,,,,,,,,,,,,,1,93.81,,,,,,,,1,93.81,3,281.43,,,1,93.81,1,93.81,,,,,,,2,187.62,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,127.23,1,127.23,1,127.23,,,1,127.23,,,,,,,,,,,,,,,,,,,,,2,254.45,3,381.68,2,254.45,,,,,,,,,,,1,127.23,1,127.23,,,,,,,1,127.23,,,,,,,,,,,,
,,,,75~79,1,213.68,,,,,,,1,213.68,,,,,,,,,,,,,,2,,427.35,,,,,1,213.68,,,,,1,213.68,,,,,,,1,213.68,1,213.68,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,1,,393.70,,,1,,393.70,,,,,,,1,393.70,,,,,,,1,393.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,1,636.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,636.94,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,,,,白血病,,,皮膚,,,肝及肝內膽管,,其他女性生殖器官,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,胰,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,2,,36.83,1,,18.42,,,,,,,,,,,,,,,,,,,,1,18.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,12.92,1,12.92,1,12.92,1,12.92,,,,,,,,,,,,,,,,,,,1,12.92,,,1,12.92,1,12.92,,,,,,,,,,,,,,,,,,,,,,,1,12.92,,,,,,,,,,,,
,,,,35~39,,,2,25.91,,,,,,,1,,,,12.95,,,,,,,,,,,,,,1,12.95,,,,,,,,,,,,,2,25.91,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,3,54.20,,,1,18.07,,,,,,,,,,,,,,,,,,,,,1,18.07,,,,,,,1,18.07,,,,,,,,,1,18.07,,,,,,,2,36.13,,,,,,,,,,,,,,
,,,,45~49,,,4,96.08,3,72.06,,,,,,,,,,,,,,,,1,24.02,,,,,,,,,,,,,,1,24.02,,,,,1,24.02,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,35.25,1,35.25,2,70.50,,,,,,,,,,,,,,2,70.50,,,,,,1,35.25,2,70.50,,,,,,,,,,,1,35.25,1,35.25,,,1,35.25,1,35.25,,,,,,,,,,,,,,,,,,
,,,,55~59,,,6,362.54,,,1,60.42,,,,,,,,,,,,,,,,1,,60.42,,,,,1,60.42,,,,,1,60.42,,,,,,,,,,,,,,,1,60.42,,,,,,,,,,,,,,,,
,,,,60~64,,,4,266.31,1,66.58,,,,,,,,,,,,,,,,1,66.58,,,,1,66.58,,,,,,,1,66.58,2,133.16,,,,,1,66.58,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,5,439.75,,,1,87.95,,,,,,,,,,,1,,87.95,2,175.90,,,,,,2,175.90,2,175.90,,,,,2,175.90,,,,,2,175.90,,,,,,,,,1,87.95,,,,,,,,,,,,,,,,
,,,,70~74,1,120.92,1,120.92,1,120.92,,,,,,,,,,,,,,,,1,120.92,,,,,,1,120.92,1,120.92,,,,,,,2,241.84,,,1,120.92,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,192.31,,,1,192.31,,,,,,,,,1,,192.31,1,192.31,,,,,,,,2,384.62,,,,,,,,,,,2,384.62,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,369.00,,,,,,,,,,,,,,,1,,369.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,369.00,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,558.66,,,,,,,,,1,,558.66,1,558.66,,,,,,,,1,558.66,,,,,,,,,,,1,558.66,,,,,,,1,558.66,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮,,子宮頸,,子宮體,,小腸,,,,,不明原發部位,,,主唾液腺,,,甲狀腺,,白血病,,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,1,,15.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,1,,19.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20.35,1,20.35,,,,,,,,,,,,,,,,,,,,,,,,,1,20.35,,,,,,,,,,,,
,,,,25~29,,,2,37.54,,,,,,,,,,,,,,,,,,1,18.77,,,,,,,,,,,,,,,,1,18.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,12.85,2,25.70,1,12.85,1,12.85,1,12.85,,,,,,,,,,,,,,1,,12.85,,,,,,,,,,,,,1,12.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,6,75.74,,,1,12.62,,,,,,,,,,,,,,,,1,,12.62,,,1,12.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,16.54,,,,,2,33.09,,,,,,,,,,,,,,,,,,,,,,,,,1,16.54,1,16.54,1,16.54,3,49.63,,,,,1,16.54,1,16.54,,,1,16.54,,,,,,,,,,,,,,,,
,,,,45~49,,,6,136.15,,,1,22.69,2,45.38,,,,,,,,,,,,1,22.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22.69,,,,,,,,,,,,
,,,,50~54,2,61.50,3,92.25,,,1,30.75,,,,,,,,,,,,,,1,30.75,1,,30.75,2,61.50,2,61.50,1,30.75,,,2,61.50,1,30.75,,,1,30.75,,,,,1,30.75,,,,,,,1,30.75,,,,,,,,,,,,,,
