,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,11,126.58,,,6,120.36,4,64.85,,,,,,3,79.72,,,1,40.60,,,2,64.85,1,37.44,9,150.25,1,40.60,,,,,,,2,139.28,6,96.46,1,37.44,,,1,96.71,,,,,,,,,,,,,5,76.10,,,,,1,242.13,,,1,40.60,2,157.48,1,96.71,1,40.60,,,,
,,,,60~64,,,5,129.57,1,48.45,10,169.15,2,65.68,1,,,,125.79,1,100.00,,,,,2,96.90,3,60.84,2,96.53,7,100.76,,,,,,,,,7,120.71,3,97.91,2,96.53,1,125.79,4,110.13,,,,,,,,,,,,,7,141.96,1,100.00,,,1,48.26,2,137.36,3,98.26,,,1,48.45,,,,,,
,,,,65~69,1,67.52,3,159.57,,,7,132.70,1,67.52,,,,,,1,120.05,,,,,1,120.05,1,67.52,2,257.07,13,262.26,,,,,,,2,135.04,6,178.52,5,105.04,2,103.04,1,120.05,4,212.77,,,,,,,,,,,,,9,199.47,1,66.53,,,1,67.52,,,1,66.53,,,,,2,85.62,,,,
,,,,70~74,,,5,150.74,,,11,252.00,,,1,,,,93.63,4,257.90,,,,,2,145.35,,,,,6,200.47,,,,,,,1,93.63,1,182.15,5,147.49,,,1,88.89,5,165.62,,,,,1,88.89,,,1,93.63,,,7,204.32,1,234.74,1,234.74,3,227.45,1,93.63,3,182.59,3,144.86,,,2,117.65,,,,
,,,,75~79,,,,,,,5,247.65,,,1,,,,396.83,2,187.44,,,,,1,142.25,,,,,4,246.00,,,,,,,,,6,357.14,4,274.54,,,,,4,281.69,,,,,,,,,,,,,6,308.48,,,1,142.25,1,473.93,,,1,448.43,1,142.25,,,2,215.98,,,,
,,,,80~84,,,1,272.48,,,1,714.29,,,,,,,,1,272.48,,,,,1,272.48,2,477.33,,,11,1048.62,,,,,,,,,2,602.41,1,452.49,,,,,2,286.12,,,,,,,,,,,,,2,440.53,,,,,1,272.48,,,2,589.97,,,,,1,502.51,,,,
,,,,85+,,,,,,,3,553.51,,,,,,,,,,,,,,,,2,858.37,,,3,750.00,,,,,,,,,1,432.90,,,,,,,,,,,,,,,,,,,,,2,542.01,,,1,724.64,,,,,1,432.90,,,,,2,934.58,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他內分泌腺,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,淋巴結,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,1,110.74,,,,,,,,,2,26.34,,,,,,,,,1,47.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,1,13.93,,,,,,,,,,,,,,,,,,,,,,1,35.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,73.37,,,,,,,,,,,,,,,,
,,,,20~24,,,1,31.92,,,,,,,,,,,,,,2,17.61,,,,,1,12.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,36.22,,,,,,,1,11.63,,,,,,,,,,,,,,,,
,,,,25~29,,,1,34.90,1,14.26,,,,,,,,,,1,241.55,1,36.95,,,,,,,,,,,,,,,,,,,1,14.26,,,1,14.49,,,,,,,,,,,,,,,,,,,,,,,,,1,14.49,,,,,,,,,,,,
,,,,30~34,,,4,27.80,6,36.39,,,,,,,,,,,,2,24.01,,,,,,,2,19.52,,,,,1,47.53,2,27.72,3,30.88,,,,,1,13.95,,,,,,,,,,,,,,,,,,,,,2,24.50,,,,,,,1,33.00,,,,,,,,
,,,,35~39,,,19,77.97,4,21.76,1,12.99,,,1,,,,12.99,1,38.34,4,28.67,1,11.84,2,19.41,,,1,11.84,,,,,1,12.99,1,11.84,1,250.00,,,,,3,23.44,,,,,,,1,12.99,,,,,3,18.58,,,,,,,1,34.90,,,2,25.99,1,12.99,,,,,,,,,,
,,,,40~44,2,84.00,17,79.99,11,48.89,3,38.84,,,,,,,,1,12.12,2,20.61,,,1,127.55,5,25.01,1,127.55,1,12.12,,,,,2,19.44,2,18.58,,,,,,,,,,,,,,,,,1,12.12,5,30.56,,,1,42.00,,,,,1,179.53,1,13.65,,,1,49.21,,,,,,,,
,,,,45~49,,,30,137.08,18,91.08,5,32.86,,,1,,,,15.95,,,2,23.98,2,31.91,,,5,34.36,5,35.69,,,,,,,3,34.32,4,25.27,1,184.50,,,2,23.98,,,2,31.91,,,,,,,,,4,38.45,,,,,1,15.95,,,1,14.54,3,34.32,1,14.54,1,53.71,,,,,,,,
,,,,50~54,,,11,81.86,17,153.28,1,60.50,,,1,,,,60.50,1,73.26,3,28.79,3,39.73,2,96.99,3,33.44,4,53.05,,,1,73.26,1,22.53,4,38.39,1,22.53,2,22.29,,,1,69.06,,,,,,,,,,,,,6,47.83,1,22.53,,,1,333.33,,,1,22.06,,,,,,,,,,,,,,
,,,,55~59,1,39.25,11,135.20,5,87.37,4,100.70,,,2,,,,53.05,1,175.13,3,85.13,,,4,71.09,,,10,131.72,,,,,,,1,37.41,4,83.54,,,1,91.16,2,64.96,,,1,37.41,,,,,1,39.25,,,2,78.49,,,,,,,,,1,37.41,1,39.25,,,,,,,,,,,,
,,,,60~64,1,220.75,8,155.40,12,172.31,2,71.38,,,,,,,,1,220.75,2,89.89,1,44.94,4,97.56,1,220.75,18,232.89,,,,,,,3,56.21,10,171.56,,,,,5,87.98,,,,,,,,,,,1,101.01,7,119.21,,,,,2,99.06,1,44.94,1,47.13,,,,,1,186.92,,,,,,,,
,,,,65~69,1,117.79,5,176.18,8,175.21,3,127.06,,,1,,,,117.79,2,130.72,1,209.64,,,2,159.11,2,99.65,11,174.60,1,117.79,,,1,65.36,2,65.75,5,128.50,1,65.36,,,2,85.43,1,117.79,,,,,,,,,,,8,173.76,,,,,2,65.75,1,245.10,,,,,,,1,65.36,,,,,,,,
,,,,70~74,1,398.41,3,153.61,8,246.08,2,113.57,1,91.16,1,,,,324.68,,,,,1,179.86,4,167.29,,,11,291.93,,,,,2,131.23,2,117.30,12,243.31,,,1,91.16,4,167.29,,,1,91.16,1,164.47,,,,,,,2,115.81,1,91.16,,,1,85.40,,,2,205.76,,,,,,,,,,,,,,
,,,,75~79,2,183.32,1,374.53,6,246.81,,,,,3,,,,157.48,,,1,256.41,,,1,246.31,,,8,446.68,,,,,,,3,516.35,6,255.65,,,,,2,176.99,1,131.75,1,131.75,,,,,,,,,5,250.38,,,,,1,131.75,,,,,,,,,1,131.75,,,,,,,,
,,,,80~84,,,2,550.96,3,302.72,1,275.48,,,,,,,,,,,,,,5,595.24,1,709.22,6,437.32,,,,,,,3,590.55,5,848.90,1,416.67,,,1,480.77,,,2,331.67,,,,,,,,,4,514.80,,,1,257.73,3,352.94,,,,,,,,,,,,,,,,,,
,,,,85+,,,2,806.45,,,,,,,1,,,,819.67,,,,,,,1,689.66,,,3,533.81,,,,,,,,,7,830.37,,,,,,,,,,,,,,,,,,,2,557.10,,,,,,,,,,,,,,,1,460.83,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他內分泌腺,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,1,130.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.11,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,2,24.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.19,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.78,,,,,,,,,,,,,,,,,,,,,,,1,13.27,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,1,36.05,2,27.19,,,1,79.30,2,18.68,1,14.62,,,,,,,,,,,,,1,79.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,1,12.32,,,,,,,,,,,,,,2,18.47,2,24.63,1,31.72,1,36.93,,,1,12.32,,,,,,,,,,,,,,,,,,,,,,,1,31.72,,,,,,,1,31.72,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,13.70,2,13.91,,,,,,,,,,1,35.46,4,61.57,1,13.70,,,,,1,112.49,,,,,,,,,,,2,19.76,,,,,,,,,,,,,1,14.13,,,,,1,13.70,,,,,,,,,,,2,19.94,1,42.25,,,,,,,,
,,,,30~34,,,5,42.57,1,14.28,1,40.50,,,,,,,,,,1,47.82,1,33.56,,,,,2,21.11,1,33.56,,,1,14.28,,,,,1,47.82,,,,,1,14.28,1,33.56,,,,,2,25.18,,,,,1,47.82,,,,,,,,,,,1,88.81,1,266.67,,,,,,,,
,,,,35~39,1,38.65,10,50.45,5,27.27,2,26.55,,,1,,,,13.28,,,1,34.49,,,2,18.52,,,2,26.55,2,22.99,,,,,,,,,1,13.28,,,,,,,1,12.17,,,,,,,,,,,1,46.43,,,2,22.87,,,1,12.17,,,,,,,1,12.17,,,,,,
,,,,40~44,,,22,88.49,9,47.82,4,36.42,,,,,,,,,,3,18.89,1,39.32,1,88.11,,,1,39.32,,,,,,,,,,,1,11.85,8,42.47,1,88.11,,,2,20.03,,,1,88.11,,,,,,,7,38.88,,,,,1,11.85,2,59.26,,,1,11.85,,,1,13.43,,,,,,
,,,,45~49,1,13.90,30,140.50,11,60.38,,,,,1,,,,43.27,,,,,1,53.50,1,53.50,,,3,34.15,1,15.44,,,,,,,,,4,45.04,5,32.18,2,26.42,,,,,1,46.71,,,,,,,,,8,45.25,1,13.90,,,,,,,,,1,15.44,,,,,,,,,,
,,,,50~54,,,15,100.70,6,52.06,4,34.70,,,2,,,,36.40,,,2,20.08,,,1,304.88,,,4,80.43,5,42.33,1,53.97,,,1,20.06,1,20.11,5,46.58,4,38.88,,,,,2,36.40,1,20.11,3,43.87,1,128.87,,,,,2,20.08,3,40.93,1,20.11,1,20.11,,,2,20.08,1,20.06,,,,,,,,,,
,,,,55~59,1,35.78,13,198.81,8,147.57,1,35.78,,,,,,,,,,1,35.78,,,,,,,1,89.45,6,68.05,,,,,1,89.45,,,3,82.24,2,57.49,,,,,5,178.89,1,38.08,1,35.78,,,,,,,4,80.69,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,6,157.52,8,123.65,2,85.84,1,96.34,2,,,,77.01,,,2,59.38,1,331.13,1,374.53,,,1,42.92,6,99.03,1,218.34,,,,,,,3,82.62,4,110.16,2,64.66,,,2,97.13,,,1,218.34,1,42.92,,,,,,,,,1,42.92,2,85.84,1,97.94,2,43.67,1,44.44,,,1,96.34,,,,,,
,,,,65~69,1,121.36,5,175.87,5,156.79,,,,,1,,,,121.36,1,62.19,1,473.93,,,3,122.10,,,3,139.73,10,189.11,,,,,,,,,5,118.46,15,279.64,1,121.36,,,5,96.06,,,2,82.24,,,,,1,62.19,9,140.85,,,1,142.05,1,304.88,,,3,77.06,,,,,,,,,,,,
,,,,70~74,,,2,174.06,5,221.63,,,,,,,,,,,,3,98.46,1,145.14,2,108.81,,,,,8,229.49,,,,,,,,,5,138.39,10,233.70,1,145.14,,,4,163.87,,,1,150.15,,,,,,,5,203.42,,,1,150.15,2,343.05,,,,,,,,,1,150.15,,,,,,
,,,,75~79,,,2,171.97,4,253.49,,,,,2,,,,126.10,,,,,,,2,291.55,,,1,130.55,6,243.51,1,251.89,,,,,,,7,568.18,6,295.71,2,209.64,,,1,251.89,,,,,,,1,346.02,,,4,229.10,1,432.90,1,121.95,1,121.95,,,1,130.55,,,,,2,161.68,,,,,,
,,,,80~84,,,,,2,364.96,,,,,2,,,,244.50,,,,,,,2,298.06,,,,,3,377.36,,,,,,,,,4,421.05,10,694.44,1,250.63,,,3,751.88,1,250.63,,,,,,,,,5,450.86,,,,,,,,,2,244.50,,,,,,,,,,,,
,,,,85+,1,393.70,,,,,,,,,,,,,,,,,,,,2,522.19,,,,,1,1639.34,,,,,,,1,694.44,1,694.44,7,765.86,,,,,2,1176.47,,,,,,,,,,,1,763.36,,,1,641.03,1,694.44,,,1,393.70,,,,,1,694.44,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,2,29.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,100.70,,,,,,,,,,,1,59.07,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,1,15.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,1,14.95,1,13.28,,,,,,,,,,,1,13.28,,,,,,,,,,,,,,,,,,,1,13.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,1,12.73,,,,,1,134.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,11.00,3,16.48,,,,,1,12.47,,,,,,,1,12.47,,,1,11.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,2,13.33,1,13.06,,,,,,,,,,3,34.51,1,13.06,,,,,1,33.37,1,34.64,,,,,,,1,13.62,,,,,,,,,,,,,,,1,170.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,40.37,6,46.90,1,14.02,,,,,,,,,,2,22.15,,,,,,,1,14.02,1,33.68,,,,,,,1,14.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,47.64,,,,,,,,,,,,
,,,,35~39,,,16,63.24,5,27.38,1,136.24,,,,,,,,6,39.01,1,13.63,,,,,1,34.76,,,,,,,,,2,23.62,2,27.26,,,,,,,,,,,,,,,,,,,1,34.76,2,24.86,,,1,34.76,,,,,2,18.89,,,,,,,,,,,,
,,,,40~44,1,11.63,35,130.16,4,33.28,2,12.36,1,13.19,1,,,,117.10,6,31.89,1,11.63,1,13.19,,,4,38.03,,,2,24.98,,,3,29.10,2,19.70,2,12.36,,,3,30.61,,,,,3,30.61,,,,,,,,,,,,,,,,,1,11.63,,,1,45.11,,,,,,,,,,,,
,,,,45~49,,,13,64.20,11,54.75,3,21.17,,,,,,,,1,91.49,1,15.00,,,1,13.33,6,36.19,3,31.04,1,41.48,,,4,23.71,5,27.09,,,2,49.44,2,73.99,,,,,1,13.33,,,,,,,1,13.33,5,30.15,1,15.00,1,15.00,2,20.69,2,62.58,,,2,132.89,1,242.72,,,,,,,,,,
,,,,50~54,,,22,143.17,6,48.95,4,49.32,1,58.72,,,,,,4,49.09,,,1,18.40,,,4,29.45,5,38.62,,,,,6,65.12,6,57.03,1,18.10,,,2,100.65,,,,,,,1,18.40,,,,,1,50.33,9,55.17,2,18.25,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,13,131.30,3,50.92,2,143.37,,,,,,,,,,2,179.53,,,,,1,172.41,8,106.65,,,,,5,68.06,2,246.31,2,60.31,,,4,61.80,,,2,344.83,1,114.42,,,,,,,,,3,72.12,,,,,3,64.09,,,,,,,,,,,,,,,,,,
,,,,60~64,,,15,247.52,7,158.69,2,42.35,,,1,,,,166.67,,,,,2,63.17,,,,,11,222.09,,,,,4,71.71,8,177.30,1,43.27,1,93.90,2,70.97,,,,,3,86.28,,,1,43.27,,,,,2,57.52,,,1,93.90,2,76.54,2,58.02,2,76.54,2,59.24,2,127.23,,,,,,,,,,
,,,,65~69,,,5,149.03,5,139.00,1,117.10,1,59.03,1,,,,322.58,2,79.52,1,59.03,1,59.03,,,1,235.29,11,155.65,,,,,9,154.19,10,169.26,3,109.13,,,2,94.38,,,,,,,,,1,112.49,,,1,202.02,7,126.74,,,1,60.20,3,81.86,,,1,60.20,1,202.02,2,162.07,,,,,,,,,,
,,,,70~74,1,138.70,4,236.83,3,184.28,,,,,2,,,,134.68,1,84.10,2,109.35,4,156.86,,,,,11,241.18,,,,,6,166.71,7,199.83,,,,,3,164.74,,,,,3,190.11,,,,,,,1,181.82,6,245.20,,,1,84.10,,,1,337.84,1,84.10,1,156.25,1,181.82,,,,,,,,,,
,,,,75~79,,,4,241.40,3,195.44,,,1,119.62,5,,,,256.67,,,1,234.19,2,121.65,,,2,306.28,3,396.30,1,352.11,,,3,182.48,8,281.69,1,352.11,,,4,188.95,,,,,4,219.90,,,,,,,,,9,323.39,,,,,,,,,2,121.65,,,1,352.11,,,,,,,,,,
,,,,80~84,1,452.49,1,395.26,5,531.91,,,1,395.26,1,,,,395.26,,,1,239.81,3,409.84,,,,,7,671.79,1,239.81,,,4,536.19,3,270.27,1,574.71,,,,,1,366.30,,,3,1185.77,,,,,,,,,5,572.08,,,,,,,,,2,352.11,,,,,,,,,,,,,,
,,,,85+,1,709.22,,,,,,,,,3,,,,1010.10,,,,,1,362.32,,,,,2,724.64,1,370.37,,,,,3,731.71,1,709.22,,,3,2912.62,,,,,,,,,,,,,,,,,,,,,1,709.22,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他分界不明的部位,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,1,21.67,2,32.21,,,,,,,,,,,,,,,,,,,1,20.16,1,20.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,1,15.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.20,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,1,14.96,1,40.49,,,,,,,,,1,14.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.96,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,2,43.71,,,,,,,,,,,,,,,1,37.71,,,,,1,13.17,,,,,,,,,,,,,1,37.71,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,3,190.72,1,31.50,,,1,98.81,,,,,,,,,,,,,,,1,38.74,,,,,,,,,,,1,12.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,3,27.82,1,38.52,,,,,,,,,,,,2,12.54,,,2,17.55,,,1,38.52,2,12.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,106.50,1,12.08,,,,,,,,,1,13.04,,,,,,,,,,
,,,,30~34,,,9,46.67,3,32.51,1,34.33,,,,,,,,1,34.33,4,43.34,,,,,,,1,14.03,,,,,,,,,,,,,,,,,2,22.49,,,,,,,,,,,,,1,14.03,1,14.72,,,,,1,14.03,,,2,55.65,,,,,,,,,,
,,,,35~39,,,24,100.46,7,37.51,2,18.49,,,,,,,,,,4,22.29,1,49.19,,,,,2,22.79,,,,,,,,,,,2,19.20,1,14.03,,,,,,,,,,,,,,,,,2,19.93,,,,,1,12.65,,,,,1,115.07,,,,,,,,,,
,,,,40~44,,,24,88.62,9,45.98,5,41.40,2,26.11,,,,,,,,7,32.46,,,1,11.60,,,4,22.98,,,,,,,1,11.60,3,30.25,1,36.98,3,26.98,,,1,13.05,,,,,1,140.65,,,,,,,1,11.60,,,,,,,,,,,2,12.29,,,,,,,,,,
