,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,15.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,1,18.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,15.09,,,,,,,,,,,,1,15.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.09,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,15.60,5,77.99,,,,,,,,,,,,1,15.60,,,,,,,,,,,,1,15.60,1,15.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,2,36.15,1,18.08,,,,,,,,,,1,18.08,,,1,18.08,1,,18.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,2,63.49,1,31.75,,,,,,,,,,,,,,,,,,,,,,,,,1,31.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,4,153.73,,,,,,,1,,,,38.43,,,,,,,,,,,,1,38.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,50.66,,,1,50.66,,,,,,,,,,,,2,101.32,1,,50.66,,,,,1,50.66,,,,,2,101.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,2,138.22,,,,,1,69.11,1,,,,69.11,,,,,,,1,,69.11,,,,,,,3,207.33,,,,,,,1,69.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,90.01,,,,,,,,,,,,,,,,2,180.02,,,,,,,,,,1,90.01,2,180.02,,,1,90.01,,,,,1,90.01,2,180.02,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,,,,,,,,1,143.47,,,,,,,,,1,143.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,2,457.67,,,,,,,,,,,,1,228.83,,,,,,,,,,1,228.83,,,,,1,228.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,1,392.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,1,,943.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他內分泌腺,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,胸腺、心臟與中隔,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腦,,膀胱,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,15.60,,,,,,,,,,,,,,,,,,,,,,,,1,15.60,1,15.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,15.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,14.48,1,14.48,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.48,,,,,,,,,1,14.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,30.50,2,30.50,,,,,1,15.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.25,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,34.55,1,17.27,,,1,17.27,,,,,,,,,,,,,,,,,,,,,,,2,34.55,,,,,1,17.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,80.19,2,53.46,2,53.46,,,,,,,,,,,,3,80.19,,,,,,,,2,53.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,39.05,5,195.24,,,,,,,,,,,,1,39.05,1,39.05,,,,,,,,,,,,,,,,,,,,,,,,1,39.05,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,47.13,1,47.13,,,,,,,,,,,,1,47.13,1,47.13,,,,,,,,,,,,1,47.13,1,47.13,1,47.13,,,,,1,47.13,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,2,130.12,,,,,,,,,,,,,,1,65.06,1,65.06,,,,,,,,,,,,1,65.06,,,2,130.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,88.42,1,88.42,,,,,,,,,,,,,,,,2,176.83,1,,88.42,2,176.83,1,88.42,,,2,176.83,,,,,,,,,,,,,2,176.83,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,2,253.81,,,,,,,,,,,,2,253.81,,,,,,,,,,1,126.90,,,1,126.90,,,,,,,,,,,,,2,253.81,1,126.90,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,213.22,,,,,,,,,,,,,,,,,,,,,,,1,213.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,401.61,,,,,,,,,,,,,,,,,1,401.61,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,小腸,,不明原發部位,,甲狀腺,,白血病,,,,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他神經系統,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,1,15.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,15.51,,,,,,,,,,,,,,,,,,,1,15.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,13.96,1,13.96,,,,,1,13.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,30.03,2,30.03,,,2,30.03,,,,,,,,,,,,,,,,,,,1,15.02,,,,,1,15.02,,,1,15.02,1,15.02,1,15.02,,,1,15.02,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,7,116.96,1,16.71,,,,,1,16.71,,,,,,,,,,,,,,,,,,,,,1,16.71,1,16.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,6,136.86,,,,,,,1,22.81,,,,,,,,2,45.62,,,,,,,,,,1,22.81,,,2,45.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,39.31,,,,,1,39.31,,,,,,,,,,,,1,,39.31,,,,,1,39.31,,,1,39.31,,,,,1,39.31,1,39.31,,,,,1,39.31,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,87.53,2,87.53,,,,,1,43.76,,,,,,,,,,1,43.76,,,,1,43.76,1,43.76,1,43.76,,,,,,,,,,,,,,,1,43.76,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,62.54,,,,,,,,,,,,,,1,62.54,,,3,187.62,,,,,,2,125.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,82.92,1,82.92,,,,,1,,,,82.92,,,,,2,165.84,,,,,,,,3,248.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,122.25,,,1,122.25,,,,,,,,,,,,2,244.50,,,,,,,,,,,,,,1,122.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,198.81,,,,,,,,,,1,198.81,,,,,,,,,1,198.81,,,,,1,198.81,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,370.37,,,,,,,,,,,,,,,,,,,,,,,,,2,740.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,1,17.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,15.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.61,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,2,27.52,,,,,,,,,,,,,,,,,,1,,13.76,,,,,,,,,1,13.76,1,13.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,3,44.16,1,14.72,,,,,,,,,,1,14.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.72,,,,,,,,,,,,,,,,
,,,,40~44,,,4,65.18,3,48.88,1,16.29,1,16.29,1,,,,16.29,2,32.59,1,16.29,,,1,,16.29,,,,,1,16.29,,,,,,,,,,,,,1,16.29,,,,,,,,,1,16.29,1,16.29,,,,,,,,,,,,,,
,,,,45~49,,,3,62.62,2,41.74,1,20.87,,,,,,,,,,,,1,20.87,1,,20.87,,,,,,,,,1,20.87,1,20.87,,,,,,,,,,,,,,,,,1,20.87,,,,,,,,,,,,,,,,
,,,,50~54,1,37.37,1,37.37,1,37.37,1,37.37,,,,,,,,,,,,,,1,,37.37,2,74.74,,,,,,,1,37.37,,,,,,,,,1,37.37,,,,,,,,,2,74.74,1,37.37,,,,,,,,,,,,,,
,,,,55~59,,,1,41.79,1,41.79,,,,,,,,,,,,,,,,1,,41.79,2,83.58,,,,,,,1,41.79,,,,,,,,,1,41.79,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,59.70,1,59.70,3,179.10,,,,,1,,,,59.70,,,,,,,1,,59.70,4,238.81,1,59.70,,,1,59.70,2,119.40,,,,,1,59.70,,,,,,,,,,,,,1,59.70,,,,,,,,,,,,,,,,
,,,,65~69,,,2,155.28,,,,,,,,,,,,,,1,77.64,,,1,,77.64,,,,,,,1,77.64,1,77.64,,,,,,,,,2,155.28,,,1,77.64,,,1,77.64,,,,,,,,,,,,,,,,,,
,,,,70~74,1,114.55,,,1,114.55,,,,,,,,,,,,,,,,,,,1,114.55,,,,,3,343.64,,,,,1,114.55,,,1,114.55,,,,,,,,,1,114.55,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,179.21,2,358.42,,,,,,,,,,1,179.21,,,1,179.21,,,,2,358.42,,,,,,,1,179.21,1,179.21,1,179.21,,,,,,,,,,,3,537.63,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,1,355.87,,,,,,,,,,,,1,355.87,1,355.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,甲狀腺,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,後腹膜腔及腹膜,,胃,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,1,16.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,16.21,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.21,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,13.47,1,13.47,,,,,,,,,,2,26.94,,,,,,,,,,,,,,,,,,,,,,,,1,13.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,3,41.98,3,41.98,,,,,,,,,,,,,,,,1,,13.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,2,31.19,3,46.79,1,15.60,,,,,,,,,,1,15.60,2,31.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,19.24,4,76.97,3,57.73,2,38.48,,,,,,,,1,19.24,,,,,1,,19.24,,,,,,,,,2,38.48,,,,,,,,,,,,,,,1,19.24,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,5,170.13,1,34.03,1,34.03,,,,,,,,,,1,34.03,,,,,,,,,,1,34.03,,,,,,,,,,,,,,,,,,,,,1,34.03,,,,,,,,,,,,,,,,,,
,,,,55~59,,,3,119.81,2,79.87,1,39.94,1,39.94,,,,,,,,,,1,39.94,3,,119.81,,,2,79.87,1,39.94,,,1,39.94,,,,,,,1,39.94,,,,,,,1,39.94,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,2,107.87,3,161.81,,,1,53.94,,,,,,,,,,,,2,,107.87,1,53.94,1,53.94,2,107.87,,,,,1,53.94,,,,,1,53.94,,,1,53.94,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,75.24,3,225.73,,,,,,,,,,1,75.24,,,,,3,,225.73,,,,,1,75.24,,,1,75.24,,,,,1,75.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,102.46,,,,,,,,,,,,,,,,,,,,,,,2,204.92,,,3,307.38,,,,,,,,,1,102.46,,,1,102.46,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,164.74,,,1,164.74,,,1,,164.74,,,,,1,164.74,,,,,,,,,,,1,164.74,,,,,1,164.74,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,333.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,333.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,1,,641.03,,,,,,,1,641.03,,,,,,,,,1,641.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,主唾液腺,,,,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,胰,,淋巴結,,造血系統及網狀內皮系統,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,1,19.48,,,,,,,,,,,,,,,,,,1,19.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,1,,16.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,2,30.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,16.18,,,,,,,1,16.18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.18,,,,,,,,,1,16.18,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,13.64,,,,,,,,,,1,13.64,,,1,13.64,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.64,,,1,13.64,,,,,,,,,,,,,,,,,,
,,,,35~39,,,2,27.36,3,41.04,1,13.68,1,13.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.68,,,,,,,,,,,,,1,13.68,,,,,,,,,,,,,,
,,,,40~44,1,15.07,3,45.20,2,30.13,,,,,,,,,,1,15.07,,,1,15.07,,,,1,15.07,,,,,2,30.13,,,,,,,1,15.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,17.77,5,88.86,3,53.31,,,,,,,,,,,,,,,,,,,,,,,1,17.77,,,,,,,,,1,17.77,,,,,,,2,35.54,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,6,184.50,4,123.00,1,30.75,,,1,,,,30.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,61.50,,,,,1,30.75,,,,,,,,,,,,,,,,
,,,,55~59,,,3,115.83,1,38.61,1,38.61,,,,,,,,,,,,1,38.61,,,,,,5,193.05,,,,,2,77.22,,,,,,,,,1,38.61,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,100.70,1,50.35,3,151.06,,,,,,,,,,,,,,1,50.35,,,,,,1,50.35,,,3,151.06,1,50.35,,,,,,,1,50.35,,,,,1,50.35,2,100.70,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,5,346.50,2,138.60,,,1,69.30,,,,,,,,,,1,69.30,,,,,,1,69.30,,,2,138.60,,,,,,,1,69.30,,,,,,,,,1,69.30,,,,,,,1,69.30,,,,,,,,,,,,
,,,,70~74,,,,,1,93.28,,,,,,,,,,,,,,3,279.85,,,,1,93.28,,,,,,,2,186.57,,,,,1,93.28,,,,,,,1,93.28,,,,,1,93.28,1,93.28,,,1,93.28,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,1,156.01,,,,,,,,,,1,156.01,2,312.01,1,156.01,,,1,156.01,,,,,,,1,156.01,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,2,600.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,300.30,,,1,300.30,,,,,,,,,,,,,,,,
,,,,85+,,,,,2,1092.90,1,546.45,,,,,,,,,,,,,,,,,,,,,,,,,1,546.45,,,,,,,,,,,1,546.45,1,546.45,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,,,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,消化器官其他分界不明部位,,胰,,骨、關節及關節軟骨,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
