,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,主唾液腺,,,,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他內分泌腺,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,1,21.24,,,,,,,,,,,,,1,21.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,1,15.54,,,1,15.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,15.55,,,,,,,,,,,1,15.55,,,,,,,,,1,15.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,13.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,14.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.52,,,,,1,14.52,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,15.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,2,28.42,,,,,,,,,,,,1,14.21,,,1,14.21,,,,,,,,,,,,,,,,,1,14.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,6,83.11,2,27.70,,,,,,,,,,1,13.85,,,,,,,1,13.85,,,,,,,,,,,,,,,,,,,,,2,27.70,,,,,,,,,1,13.85,,,,,,,,,,
,,,,45~49,1,15.39,8,123.10,1,15.39,1,15.39,,,,,,,,1,15.39,,,1,15.39,,,,,,,1,15.39,,,,,1,15.39,2,30.77,,,2,30.77,,,,,2,30.77,,,,,,,,,,,1,15.39,,,,,,,,
,,,,50~54,,,7,152.44,6,130.66,1,21.78,1,21.78,,,,,,,,,,1,21.78,,,,,3,65.33,,,,,,,1,21.78,,,,,,,,,1,21.78,1,21.78,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,3,132.45,,,1,44.15,,,,,,,,1,44.15,1,44.15,1,44.15,,,,,1,44.15,,,1,44.15,,,2,88.30,,,1,44.15,1,44.15,,,,,,,,,,,1,44.15,,,,,,,,,,,,,,
,,,,60~64,,,2,97.23,1,48.61,,,,,1,,,,48.61,,,,,,,,,,,,,,,,,,,2,97.23,,,,,,,1,48.61,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,67.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,67.43,1,67.43,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,93.20,,,,,,,,,,,,,,1,93.20,,,,,,,,,,,,,,,,,,,1,93.20,,,,,2,186.39,,,1,93.20,,,,,,,,,,,,,,,,
,,,,75~79,1,130.04,,,1,130.04,,,,,,,,,,,,,,1,130.04,,,,,1,130.04,,,,,,,3,390.12,3,390.12,,,,,1,130.04,,,2,260.08,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,224.22,,,,,,,,,,,,,,,,1,224.22,,,,,,,,,1,224.22,,,,,,,,,1,224.22,,,1,224.22,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,主唾液腺,,甲狀腺,,,,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,胸腺、心臟與中隔,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,2,45.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,15.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,13.48,,,,,2,26.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,2,28.04,,,1,14.02,1,14.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,28.04,1,14.02,1,14.02,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,15.97,,,,,,,,,,,,,,,,1,15.97,1,15.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,5,72.14,2,28.86,1,14.43,,,,,,,,,,,,,,,,,,,,1,14.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,9,124.55,2,27.68,,,,,,,,,,,,1,13.84,,,,,,,,,,,,,,,,,,,2,27.68,,,,,,,1,13.84,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,14.92,10,149.23,5,74.62,1,14.92,,,1,,,,14.92,1,14.92,,,2,29.85,1,14.92,,,,,,,,,1,14.92,1,14.92,1,14.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,6,120.39,4,80.26,,,,,1,,,,20.06,1,20.06,1,20.06,,,,,,,3,60.19,,,,,1,20.06,,,,,1,20.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,3,115.43,2,76.95,3,115.43,,,1,,,,38.48,,,,,,,,,,,1,38.48,,,,,1,38.48,,,,,1,38.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,4,195.69,2,97.85,1,48.92,,,,,,,,,,1,48.92,,,1,48.92,,,,,1,48.92,,,2,97.85,,,,,2,97.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,64.72,2,129.45,,,,,,,,,,1,64.72,,,,,1,64.72,,,2,129.45,3,194.17,1,64.72,,,,,,,,,,,,,1,64.72,,,1,64.72,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,87.03,,,,,,,,,,,,,,,,,,1,87.03,,,2,174.06,1,87.03,1,87.03,,,,,,,1,87.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,2,245.10,2,245.10,1,122.55,,,,,,,,,,,,,,,,,,,,2,245.10,,,,,,,,,1,122.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,2,417.54,,,,,,,,,,,,,,1,208.77,2,417.54,,,,,2,417.54,,,,,1,208.77,,,,,,,,,1,208.77,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,342.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,主唾液腺,,,,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,胰,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24.86,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,1,15.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.88,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,1,13.75,1,13.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.75,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,1,13.65,,,1,13.65,,,,,,,,,,,1,13.65,,,,,1,13.65,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,2,31.78,,,,,,,1,,,,15.89,2,31.78,,,1,15.89,,,2,31.78,,,,,,,,,1,15.89,,,,,,,,,,,1,15.89,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,3,44.56,1,14.85,,,1,14.85,,,,,,,,,,,,,,1,14.85,,,,,,,1,14.85,,,,,,,,,,,,,,,,,,,1,14.85,,,,,,,,,,,,,,
,,,,40~44,,,4,55.29,3,41.47,2,27.65,1,13.82,,,,,,,,,,,,,,,,,,,,2,27.65,2,27.65,,,,,,,,,,,1,13.82,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,6,87.64,,,,,,,,,,,,,,,,1,14.61,1,14.61,1,14.61,1,14.61,,,,,1,14.61,,,,,1,14.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,18.29,8,146.33,4,73.17,3,54.87,,,,,,,,1,18.29,1,18.29,1,18.29,2,36.58,,,,,1,18.29,1,18.29,1,18.29,1,18.29,,,1,18.29,,,,,1,18.29,,,2,36.58,,,,,2,36.58,2,36.58,1,18.29,,,,,,,,
,,,,55~59,,,1,33.41,,,1,33.41,,,,,,,,,,,,,,1,33.41,1,33.41,1,33.41,,,,,4,133.65,,,,,1,33.41,,,,,1,33.41,,,,,1,33.41,,,,,,,,,,,,,,,,
,,,,60~64,,,4,199.80,2,99.90,,,1,49.95,,,,,,2,99.90,,,,,1,49.95,2,99.90,,,,,,,,,,,,,1,49.95,1,49.95,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,60.42,2,120.85,,,1,60.42,1,60.42,,,,,,,,,,,,,,2,120.85,,,,,,,,,,,,,1,60.42,,,,,4,241.69,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,2,165.70,2,165.70,,,,,,,,,,,,1,82.85,,,,,1,82.85,,,,,,,2,165.70,,,,,,,,,,,1,82.85,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,119.33,,,,,,,,,,1,119.33,,,2,238.66,,,,,1,119.33,2,238.66,,,,,1,119.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,194.55,,,,,,,,,,,,,,,,,,,,,,,,1,194.55,1,194.55,,,1,194.55,1,194.55,1,194.55,,,2,389.11,,,1,194.55,,,,,1,194.55,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,319.49,,,,,,,,,1,319.49,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,主唾液腺,,,,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.01,,,,,1,26.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.02,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,1,15.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,13.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,2,30.37,,,1,15.18,,,,,,,,,,,,,,,,,,,,1,15.18,,,,,,,,,,,,,,,,,,,,,1,15.18,,,,,,,,,,,,,,,,
,,,,35~39,,,1,15.30,,,,,,,,,,,,1,15.30,,,,,1,15.30,,,,,1,15.30,1,15.30,1,15.30,,,,,,,,,,,1,15.30,,,,,,,1,15.30,,,,,,,,,,,,,,
,,,,40~44,,,6,82.15,2,27.38,,,,,,,,,,2,27.38,1,13.69,,,1,13.69,,,,,,,1,13.69,,,,,,,,,,,,,1,13.69,,,,,1,13.69,,,,,,,,,,,,,,,,
,,,,45~49,,,9,129.76,2,28.84,,,,,,,,,,5,72.09,1,14.42,,,2,28.84,1,14.42,,,1,14.42,1,14.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,6,102.60,3,51.30,,,,,,,,,,,,,,,,,,,,,,3,51.30,3,51.30,,,,,1,17.10,,,,,,,,,,,,,5,85.50,,,,,,,,,,,,,1,17.10,,
,,,,55~59,,,5,139.28,2,55.71,3,83.57,,,,,,,,1,27.86,,,,,1,27.86,,,,,2,55.71,2,55.71,,,,,1,27.86,,,,,,,,,,,,,,,,,1,27.86,1,27.86,1,27.86,1,27.86,1,27.86,1,27.86,,
,,,,60~64,1,50.99,3,152.98,,,,,,,,,,,,,,,,,,,,,,,,1,50.99,1,50.99,,,,,2,101.99,,,,,,,1,50.99,,,,,1,50.99,,,1,50.99,,,,,,,1,50.99,,,,
,,,,65~69,,,1,55.13,1,55.13,,,,,,,,,,,,,,1,55.13,1,55.13,,,,,,,5,275.63,,,,,,,,,,,1,55.13,,,1,55.13,,,2,110.25,,,,,1,55.13,,,,,,,,,,
,,,,70~74,,,,,2,159.49,,,,,,,,,,,,,,,,1,79.74,1,79.74,,,1,79.74,3,239.23,1,79.74,1,79.74,,,1,79.74,,,,,,,,,1,79.74,4,318.98,,,,,2,159.49,,,1,79.74,,,,,,
,,,,75~79,,,,,1,115.47,,,,,,,,,,,,,,,,1,115.47,1,115.47,1,115.47,,,2,230.95,1,115.47,,,1,115.47,,,,,,,,,,,,,,,,,1,115.47,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,183.15,,,,,,,,,,,,,,1,183.15,,,,,1,183.15,,,,,,,,,2,366.30,,,,,,,,,1,183.15,,,,,,,,,,,1,183.15,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,563.38,1,281.69,,,,,1,281.69,,,,,,,,,,,,,1,281.69,,,,,,,,,,,,,1,281.69,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,主唾液腺,,,,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,消化器官其他分界不明部位,,胰,,眼及淚腺,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.31,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,1,16.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,1,15.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.06,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,12.63,,,,,,,,,,1,12.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,14.55,,,,,,,1,,,,14.55,1,14.55,,,,,,,,,,,,,,,,,1,14.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,2,30.69,,,,,,,,,,,,2,30.69,,,,,1,15.34,,,,,,,,,,,,,,,,,,,,,1,15.34,,,,,,,,,,,1,15.34,,,,,,,,,,
,,,,40~44,1,14.08,6,84.50,1,14.08,,,,,,,,,,,,,,,,,,1,14.08,1,14.08,,,,,1,14.08,,,,,,,,,,,,,,,,,,,,,,,1,14.08,,,,,,,,,,
,,,,45~49,1,13.90,11,152.91,2,27.80,2,27.80,1,13.90,,,,,,1,13.90,,,,,,,3,41.70,,,1,13.90,2,27.80,,,,,,,,,,,,,3,41.70,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,16.19,6,97.13,3,48.57,3,48.57,,,,,,,,1,16.19,,,1,16.19,,,5,80.95,1,16.19,,,1,16.19,2,32.38,1,16.19,,,,,,,1,16.19,2,32.38,,,,,2,32.38,,,,,2,32.38,2,32.38,,,,,,,,
,,,,55~59,,,2,48.48,3,72.73,1,24.24,,,,,,,,,,,,,,4,96.97,1,24.24,,,,,5,121.21,,,2,48.48,,,1,24.24,,,,,2,48.48,,,,,,,1,24.24,,,1,24.24,,,,,,,,,,
,,,,60~64,,,4,195.03,,,1,48.76,,,,,,,,,,,,1,48.76,,,3,146.27,,,,,1,48.76,1,48.76,,,,,2,97.51,,,,,2,97.51,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,8,424.85,1,53.11,,,,,1,,,,53.11,,,,,,,1,53.11,2,106.21,,,1,53.11,3,159.32,1,53.11,,,,,,,,,,,,,,,1,53.11,,,,,1,53.11,,,,,,,,,,,,
,,,,70~74,,,3,232.92,1,77.64,,,2,155.28,,,,,,,,,,1,77.64,,,2,155.28,,,,,3,232.92,,,,,1,77.64,,,,,,,3,232.92,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,111.36,1,111.36,,,,,,,,,,,,,,,,2,222.72,,,,,1,111.36,5,556.79,,,2,222.72,,,1,111.36,,,,,2,222.72,1,111.36,1,111.36,,,,,,,,,1,111.36,,,,,,,,
,,,,80~84,,,1,171.82,1,171.82,,,,,,,,,,,,,,1,171.82,,,3,515.46,,,,,1,171.82,,,4,687.29,,,,,,,,,1,171.82,,,,,,,,,,,,,1,171.82,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,1,258.40,1,258.40,,,,,,,,,1,258.40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,258.40,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮,,子宮頸,,子宮體,,小腸,,,,,不明原發部位,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他神經系統,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,1,26.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.27,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,1,16.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.27,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,4,54.41,,,2,27.21,,,,,,,,,,1,13.60,,,,,2,27.21,,,,,,,1,13.60,,,1,13.60,,,,,,,,,,,,,,,,,,,,,,,,,1,13.60,,,,
,,,,35~39,,,5,74.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,29.97,,,,,,,,,1,14.98,,,1,14.98,1,14.98,,,1,14.98,,,,,,,,,,,,
