,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,62.85,1,62.85,,,,,,,,,,,,,,1,62.85,1,62.85,,,,,1,62.85,2,125.71,3,188.56,1,62.85,,,,,,,,,2,125.71,,,1,62.85,,,1,62.85,,,,,,,,,,
,,,,65~69,1,81.90,,,,,1,81.90,,,1,,,,81.90,,,,,,,1,81.90,,,,,3,245.70,1,81.90,1,81.90,,,,,3,245.70,1,81.90,1,81.90,,,,,,,,,,,,,,,,,,
,,,,70~74,,,2,186.57,,,,,,,,,,,,,,,,1,93.28,1,93.28,,,,,,,,,,,,,1,93.28,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,142.45,,,,,,,,,,,,,,,,,,,,1,142.45,,,,,,,1,142.45,,,1,142.45,,,,,,,,,,,,,,,2,284.90,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,265.25,,,,,,,1,265.25,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,1,406.50,,,1,406.50,,,,,,,,,,,,,,,,,,,,,1,406.50,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮,,子宮頸,,子宮體,,不明原發部位,,,,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,30~34,,,2,52.14,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,26.14,,,,,,,,,,,,2,52.29,,,,,,,1,26.14,,,,,1,26.14,,,,,,,,,,,,,,,,,1,26.14,,,,,,,,,,,,
,,,,40~44,,,4,105.35,,,1,26.34,,,,,,,,,,,,,,,,,,1,26.34,,,,,,,1,26.34,,,,,,,1,26.34,,,1,26.34,,,,,,,,,,,,,,
,,,,45~49,,,4,119.55,,,2,59.77,2,59.77,1,,,,29.89,2,59.77,,,,,,,1,29.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,42.19,,,2,84.39,,,,,,,,1,42.19,,,2,84.39,,,,,,,,,1,42.19,,,,,,,,,,,1,42.19,1,42.19,1,42.19,1,42.19,1,42.19,1,42.19,,,,,,,,
,,,,55~59,1,57.14,2,114.29,,,1,57.14,,,,,,,,,,,,,,,,,,,,,,1,57.14,,,,,1,57.14,,,1,57.14,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,2,120.55,,,1,60.28,,,1,,,,60.28,,,,,2,120.55,1,60.28,2,120.55,,,,,1,60.28,2,120.55,,,1,60.28,,,,,2,120.55,,,1,60.28,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,,,,,,,1,81.63,,,2,163.27,,,1,81.63,,,2,163.27,,,,,2,163.27,,,1,81.63,,,,,,,1,81.63,,,,,,
,,,,70~74,,,,,,,1,92.17,,,,,,,,,,1,92.17,1,92.17,,,1,92.17,,,,,2,184.33,,,,,,,,,,,,,,,,,,,2,184.33,,,,,,,,,,
,,,,75~79,,,1,135.14,1,135.14,1,135.14,,,,,,,,,,,,,,,,,,,,,,1,135.14,,,,,,,1,135.14,1,135.14,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,2,507.61,,,,,,,,,,,,1,253.81,,,1,253.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,381.68,,,,,,,,,,,,1,381.68,,,,,,,,,,,,,,,,,,,,,,,,,,,1,381.68,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,皮膚,,,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,胰,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,25.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,26.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,51.63,1,25.81,,,,,1,25.81,,,,,,,,1,25.81,,,,,,,,,,,,,1,25.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,4,104.99,,,,,,,,,1,,,,26.25,,,,,,,,,,,1,26.25,,,,,,,,,,,1,26.25,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,29.48,3,88.44,1,29.48,,,1,29.48,1,,,,29.48,1,29.48,,,,,,,1,29.48,1,29.48,,,,,,,,,,,,,,,,,,,1,29.48,1,29.48,,,,,,,,,,,,
,,,,50~54,2,73.29,,,,,,,1,36.64,,,,,,,,,,,,,,,,1,36.64,,,,,1,36.64,,,,,2,73.29,,,,,,,1,36.64,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,2,115.61,,,,,,,,,1,57.80,1,57.80,,,,,,,,,,,,,2,115.61,1,57.80,,,,,,,,,,,,,,,,
,,,,60~64,2,116.55,1,58.28,,,1,58.28,2,116.55,1,,,,58.28,,,2,116.55,,,,,,,,,1,58.28,,,1,58.28,,,,,1,58.28,,,1,58.28,,,1,58.28,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,78.43,,,2,156.86,,,,,,,,,,,,,,,,,1,78.43,1,78.43,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,2,191.75,1,95.88,,,,,,,,,,,,1,95.88,3,287.63,1,95.88,1,95.88,2,191.75,3,287.63,1,95.88,,,1,95.88,1,95.88,,,,,1,95.88,1,95.88,,,1,95.88,,,1,95.88,,,,,,,,,,
,,,,75~79,,,,,1,125.47,,,,,,,,,,,,1,125.47,,,,,1,125.47,1,125.47,,,1,125.47,1,125.47,,,,,,,,,2,250.94,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,225.23,,,,,,,,,,,2,450.45,,,,,,,,,,,1,225.23,,,1,225.23,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,1,359.71,,,,,,,1,359.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,骨、關節及關節軟骨,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.85,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,3,75.60,,,,,,,,,,,,,,,,,,,,,,,1,25.20,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,26.34,,,,,,,,,,,,1,26.34,,,,,,,,,,,,,1,26.34,1,26.34,,,,,,,,,,,,,1,26.34,,,,,,,,,,,,,,
,,,,30~34,1,25.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,4,106.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.73,,,1,26.73,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,3,77.28,2,51.52,1,25.76,,,,,,,,1,25.76,1,25.76,,,,,,,,,,,,,,,,,,,,,1,25.76,1,25.76,,,,,,,,,,,,,,,,,,
,,,,45~49,,,4,114.55,1,28.64,,,,,,,,,,,,,,,,,,,,,,,,1,28.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,5,169.78,1,33.96,1,33.96,,,,,,,,,,,,,,2,67.91,1,33.96,,,2,67.91,,,,,1,33.96,,,,,2,67.91,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,57.14,,,1,57.14,,,,,,,,,,,,,,,,2,114.29,,,,,1,57.14,,,,,1,57.14,,,1,57.14,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,57.11,,,1,57.11,,,,,1,,,,57.11,,,,,,,,,2,114.22,,,,,2,114.22,,,,,,,,,4,228.44,1,57.11,,,,,1,57.11,,,,,,,,,,,,
,,,,65~69,,,2,149.03,1,74.52,,,,,,,,,,,,,,,,,,2,149.03,,,2,149.03,2,149.03,,,,,,,,,2,149.03,,,1,74.52,,,,,,,,,,,,,,,,
,,,,70~74,,,1,93.90,,,,,,,,,,,,,,,,1,93.90,,,,,1,93.90,1,93.90,3,281.69,,,2,187.79,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,125.00,1,125.00,,,1,125.00,,,,,,,,,,,,,,,,,,1,125.00,,,,,2,250.00,,,,,3,375.00,,,3,375.00,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,207.47,,,,,,,,,,,,,,,,,,,,,,,,3,622.41,,,,,,,,,,,1,207.47,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,347.22,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,,,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,造血系統及網狀內皮系統,,結直腸癌,,腎,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,1,30.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,29.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.73,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,2,,,,51.43,,,,,,,,,,,1,25.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,2,52.34,,,,,,,,,,,,,,,,,,,,,,,,1,26.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,26.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,4,102.99,,,,,,,,,,,,1,25.75,,,1,25.75,,,1,25.75,,,,,1,25.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,55.90,4,111.79,3,83.85,,,,,,,,,,,,,,,,2,55.90,2,55.90,1,27.95,,,1,27.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,1,,,,31.83,,,,,1,31.83,2,63.65,1,31.83,1,31.83,,,,,1,31.83,,,,,1,31.83,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,6,328.23,,,1,54.70,,,1,,,,54.70,,,1,54.70,,,1,54.70,,,1,54.70,,,,,,,,,1,54.70,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,2,111.61,1,55.80,1,55.80,,,,,,,,1,55.80,,,,,1,55.80,3,167.41,1,55.80,,,,,,,,,1,55.80,,,,,,,1,55.80,,,,,,,,,,,,,,,,
,,,,65~69,,,1,71.53,1,71.53,1,71.53,,,,,,,,1,71.53,1,71.53,,,2,143.06,1,71.53,1,71.53,,,,,1,71.53,1,71.53,4,286.12,,,1,71.53,,,1,71.53,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,90.99,1,90.99,,,,,,,,1,90.99,1,90.99,,,1,90.99,1,90.99,,,,,,,1,90.99,,,1,90.99,,,,,,,1,90.99,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,1,114.68,,,2,229.36,,,6,688.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,210.08,,,,,,,,,,,,,,2,420.17,,,,,1,210.08,,,,,2,420.17,,,,,,,1,210.08,,,,,,,,,,,,,,,,
,,,,85+,,,1,331.13,,,,,,,,,,,,,,,,,,,,,,3,993.38,,,,,,,,,,,1,331.13,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,眼及淚腺,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40.82,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.92,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,24.93,,,,,,,,2,49.85,,,,,,,,,,,,,,,,,,,,,,,,,1,24.93,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,26.39,,,,,,,,,,2,52.78,,,,,,,,,,,,,,,,,,,,,,,1,26.39,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,2,53.32,1,26.66,,,,,,,,,,2,53.32,,,,,,,,,,,,,1,26.66,,,,,,,,,,,,,,,,,,,,,,,,,1,26.66,,,,
,,,,40~44,,,5,127.91,1,25.58,,,,,,,,,,2,51.16,,,,,,,1,25.58,,,,,,,1,25.58,,,2,51.16,,,,,,,,,,,,,,,1,25.58,,,,,,,,
,,,,45~49,,,2,53.94,1,26.97,,,,,,,,,,1,26.97,,,,,,,,,,,,,1,26.97,,,,,,,,,,,,,,,1,26.97,1,26.97,1,26.97,,,,,,,,,,
,,,,50~54,,,4,123.19,1,30.80,,,,,1,,,,30.80,1,30.80,,,,,,,2,61.60,,,,,1,30.80,,,,,,,,,,,,,,,,,,,,,,,1,30.80,,,,,,
,,,,55~59,,,2,99.35,2,99.35,,,,,,,,,,,,1,49.68,,,,,2,99.35,,,,,2,99.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,114.48,,,,,,,,,,,,,,,,,,,,1,57.24,1,57.24,,,,,1,57.24,,,,,,,,,,,,,,,1,57.24,1,57.24,,,,,1,57.24,,,,,,
,,,,65~69,,,1,67.16,,,,,,,,,,,,,,,,,,,,2,134.32,,,,,,,,,,,,,,,,,,,,,,,,,1,67.16,,,,,,,,,,
,,,,70~74,,,3,275.23,,,,,,,,,,,,,,,,1,91.74,,,,,1,91.74,2,183.49,2,183.49,,,,,,,,,,,,,,,1,91.74,,,,,,,1,91.74,,,,,,
,,,,75~79,,,,,2,220.26,,,1,110.13,,,,,,1,110.13,,,,,,,3,330.40,,,2,220.26,1,110.13,,,,,,,1,110.13,,,,,,,1,110.13,,,2,220.26,,,1,110.13,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,189.04,,,,,1,189.04,,,,,1,189.04,1,189.04,,,1,189.04,,,,,,,,,2,378.07,,,,,,,,,,,1,189.04,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,319.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮,,子宮頸,,子宮體,,不明原發部位,,,,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,後腹膜腔及腹膜,,胃,,胰,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,2,60.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30.15,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,1,26.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,1,24.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24.58,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,2,53.12,,,,,,,1,26.56,,,,,,,,,,,1,26.56,,,,,,,1,26.56,1,26.56,,,,,,,,,,,,,,
,,,,35~39,,,3,78.06,,,1,26.02,1,26.02,,,,,,1,26.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,3,78.51,,,1,26.17,1,26.17,,,,,,1,26.17,,,,,,,,,1,26.17,1,26.17,,,,,1,26.17,,,,,,,,,,,,,,,1,26.17,,,,,,,,,,
,,,,45~49,,,2,52.76,,,1,26.38,1,26.38,1,,,,26.38,2,52.76,,,,,,,1,26.38,,,,,,,,,,,,,1,26.38,1,26.38,1,26.38,,,,,,,,,1,26.38,,,,,,,,
,,,,50~54,1,30.10,11,331.13,,,1,30.10,2,60.20,,,,,,,,,,2,60.20,,,1,30.10,,,,,,,2,60.20,2,60.20,,,,,1,30.10,,,,,,,1,30.10,,,,,,,1,30.10,,,,
,,,,55~59,,,2,85.58,,,,,,,,,,,,1,42.79,,,,,,,1,42.79,1,42.79,,,,,2,85.58,3,128.37,,,,,,,2,85.58,,,,,,,,,,,,,,,,,,
,,,,60~64,,,4,239.52,1,59.88,2,119.76,,,2,,,,119.76,1,59.88,,,,,,,1,59.88,2,119.76,,,,,1,59.88,3,179.64,,,1,59.88,,,1,59.88,,,,,,,,,2,119.76,,,,,,,,
,,,,65~69,,,1,64.81,,,1,64.81,2,129.62,,,,,,,,,,,,,,,,2,129.62,,,,,3,194.43,4,259.24,,,1,64.81,,,1,64.81,,,,,1,64.81,,,,,,,1,64.81,,,,
,,,,70~74,,,,,,,,,1,89.85,,,,,,,,1,89.85,1,89.85,,,1,89.85,1,89.85,,,1,89.85,,,6,539.08,,,1,89.85,,,2,179.69,,,1,89.85,1,89.85,,,,,1,89.85,,,,,,
,,,,75~79,,,1,108.23,,,1,108.23,,,,,,,,1,108.23,,,1,108.23,,,1,108.23,,,,,,,,,1,108.23,,,2,216.45,2,216.45,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,180.51,,,,,1,180.51,1,,,,180.51,,,,,,,,,,,1,180.51,,,,,,,3,541.52,,,,,,,,,,,,,,,,,,,,,1,180.51,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,291.55,,,,,,,,,,,,,,,,,1,291.55,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
